,summary,config,name
187,"{'_step': 858, '_wandb': {'runtime': 638}, 'eval_loss': 0.670459927064586, '_timestamp': 1693227127.4309187, 'learning_rate': 8.450531479967293e-07, 'epoch': 21, '_runtime': 639.5613296031952, 'accuracy': 0.6222076215505913, 'train_loss': 0.4258728516407502}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_100_modded', 'train_file': None, 'use_modded': True, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': 0, 'learning_rate': 1e-06, 'training_size': 0.5, 'with_tracking': True, 'insert_dropout': 0.1, 'max_train_steps': 4992, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 100, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-base-cased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_100_modded
188,"{'epoch': 127, '_runtime': 1209.6106142997742, 'accuracy': 0.48336380255941497, 'eval_loss': 0.7297965601870888, '_timestamp': 1693226471.7366853, 'learning_rate': 2.56e-07, '_step': 128, '_wandb': {'runtime': 1209}, 'train_loss': 0.6727254390716553}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_099_modded', 'train_file': None, 'use_modded': True, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': 0, 'learning_rate': 1e-06, 'training_size': 32, 'with_tracking': True, 'insert_dropout': 0.1, 'max_train_steps': 128, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 500, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-base-cased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_099_modded
189,"{'accuracy': 0.4840950639853748, '_timestamp': 1693225246.1490424, '_runtime': 1209.6326353549955, 'eval_loss': 0.7154439736528007, 'train_loss': 0.5847278237342834, 'learning_rate': 0, '_step': 128, 'epoch': 127, '_wandb': {'runtime': 1209}}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_098_modded', 'train_file': None, 'use_modded': True, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': 0, 'learning_rate': 1e-06, 'training_size': 32, 'with_tracking': True, 'insert_dropout': 0.1, 'max_train_steps': 128, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 100, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-base-cased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_098_modded
190,"{'_timestamp': 1693224018.7210946, 'train_loss': 0.5297977328300476, '_step': 128, '_wandb': {'runtime': 1224}, '_runtime': 1224.8484206199646, 'eval_loss': 0.7281228655335531, 'epoch': 127, 'accuracy': 0.4835443037974684, 'learning_rate': 2.56e-07}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_097_modded', 'train_file': None, 'use_modded': True, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': 0, 'learning_rate': 1e-06, 'training_size': 2, 'with_tracking': True, 'insert_dropout': 0.1, 'max_train_steps': 128, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 500, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-base-cased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_097_modded
191,"{'_wandb': {'runtime': 801}, 'accuracy': 0.4835443037974684, 'eval_loss': 0.7259187643238575, 'train_loss': 0.3465089201927185, 'learning_rate': 8.399999999999999e-07, '_step': 84, 'epoch': 83, '_runtime': 802.514830827713, '_timestamp': 1693222778.1170468}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_096_modded', 'train_file': None, 'use_modded': True, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': 0, 'learning_rate': 1e-06, 'training_size': 2, 'with_tracking': True, 'insert_dropout': 0.1, 'max_train_steps': 128, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 100, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-base-cased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_096_modded
192,"{'eval_loss': 0.6652981894356864, '_timestamp': 1693221961.0590918, 'train_loss': 0.6504823244535006, '_step': 9984, 'epoch': 127, '_wandb': {'runtime': 10578}, '_runtime': 10579.899981737137, 'accuracy': 0.5992779783393501, 'learning_rate': 0}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_095_vanilla', 'train_file': None, 'use_modded': False, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': -1, 'learning_rate': 2e-07, 'training_size': 1, 'with_tracking': True, 'insert_dropout': 0.15, 'max_train_steps': 9984, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 500, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-large-uncased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_095_vanilla
193,"{'_wandb': {'runtime': 10202}, '_runtime': 10203.128240585327, 'epoch': 127, 'accuracy': 0.6028880866425993, 'eval_loss': 0.6630181448800223, '_timestamp': 1693211364.6086466, 'train_loss': 0.6412172562036759, 'learning_rate': 0, '_step': 9984}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_094_vanilla', 'train_file': None, 'use_modded': False, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': -1, 'learning_rate': 2e-07, 'training_size': 1, 'with_tracking': True, 'insert_dropout': 0.15, 'max_train_steps': 9984, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 50, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-large-uncased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_094_vanilla
194,"{'epoch': 127, '_wandb': {'runtime': 7036}, '_runtime': 7037.574481487274, 'learning_rate': 0, '_step': 4992, 'accuracy': 0.5604467805519053, 'eval_loss': 0.6818926746308491, '_timestamp': 1693201144.1835904, 'train_loss': 0.6684969877585386}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_093_vanilla', 'train_file': None, 'use_modded': False, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': -1, 'learning_rate': 2e-07, 'training_size': 0.5, 'with_tracking': True, 'insert_dropout': 0.15, 'max_train_steps': 4992, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 500, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-large-uncased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_093_vanilla
195,"{'_timestamp': 1693194088.6415594, 'epoch': 127, '_wandb': {'runtime': 7071}, 'eval_loss': 0.6810015933051783, 'train_loss': 0.6657249255058093, 'learning_rate': 0, '_step': 4992, '_runtime': 7071.634979248047, 'accuracy': 0.5630749014454665}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_092_vanilla', 'train_file': None, 'use_modded': False, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': -1, 'learning_rate': 2e-07, 'training_size': 0.5, 'with_tracking': True, 'insert_dropout': 0.15, 'max_train_steps': 4992, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 50, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-large-uncased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_092_vanilla
196,"{'_runtime': 4223.384971141815, '_timestamp': 1693186998.5543852, '_wandb': {'runtime': 4222}, 'accuracy': 0.5042047531992687, 'eval_loss': 0.7550233539782072, 'train_loss': 0.6921762228012085, 'learning_rate': 5.12e-08, '_step': 128, 'epoch': 127}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_091_vanilla', 'train_file': None, 'use_modded': False, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': -1, 'learning_rate': 2e-07, 'training_size': 32, 'with_tracking': True, 'insert_dropout': 0.15, 'max_train_steps': 128, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 500, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-large-uncased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_091_vanilla
197,"{'train_loss': 0.6880532503128052, 'learning_rate': 0, '_step': 128, 'epoch': 127, '_runtime': 4334.809689760208, 'accuracy': 0.5042047531992687, '_wandb': {'runtime': 4334}, 'eval_loss': 0.7497565732364766, '_timestamp': 1693182758.4142349}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_090_vanilla', 'train_file': None, 'use_modded': False, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': -1, 'learning_rate': 2e-07, 'training_size': 32, 'with_tracking': True, 'insert_dropout': 0.15, 'max_train_steps': 128, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 50, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-large-uncased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_090_vanilla
198,"{'epoch': 127, '_runtime': 4416.09614109993, 'eval_loss': 0.7563379541297869, '_timestamp': 1693178407.634715, 'learning_rate': 5.12e-08, '_step': 128, '_wandb': {'runtime': 4415}, 'accuracy': 0.5041591320072333, 'train_loss': 0.6821428537368774}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_089_vanilla', 'train_file': None, 'use_modded': False, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': -1, 'learning_rate': 2e-07, 'training_size': 2, 'with_tracking': True, 'insert_dropout': 0.15, 'max_train_steps': 128, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 500, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-large-uncased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_089_vanilla
199,"{'_runtime': 2407.8970363140106, 'accuracy': 0.5041591320072333, 'eval_loss': 0.756068940796604, '_timestamp': 1693173973.3553984, 'train_loss': 0.6773335337638855, '_step': 69, 'epoch': 68, '_wandb': {'runtime': 2407}, 'learning_rate': 1.512820512820513e-07}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_088_vanilla', 'train_file': None, 'use_modded': False, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': -1, 'learning_rate': 2e-07, 'training_size': 2, 'with_tracking': True, 'insert_dropout': 0.15, 'max_train_steps': 128, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 50, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-large-uncased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_088_vanilla
200,"{'_step': 9984, 'epoch': 127, 'eval_loss': 0.6526274544852121, 'learning_rate': 0, '_wandb': {'runtime': 11301}, '_runtime': 11302.140883684158, 'accuracy': 0.6353790613718412, '_timestamp': 1693171549.3201697, 'train_loss': 0.5985488891601562}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_087_vanilla', 'train_file': None, 'use_modded': False, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': -1, 'learning_rate': 2e-07, 'training_size': 1, 'with_tracking': True, 'insert_dropout': 0.1, 'max_train_steps': 9984, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 500, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-large-uncased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_087_vanilla
201,"{'_wandb': {'runtime': 12670}, 'accuracy': 0.6353790613718412, 'eval_loss': 0.6520447322300502, '_timestamp': 1693160228.5422318, 'train_loss': 0.6000509506616837, 'learning_rate': 0, '_step': 9984, 'epoch': 127, '_runtime': 12671.103579759598}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_086_vanilla', 'train_file': None, 'use_modded': False, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': -1, 'learning_rate': 2e-07, 'training_size': 1, 'with_tracking': True, 'insert_dropout': 0.1, 'max_train_steps': 9984, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 50, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-large-uncased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_086_vanilla
202,"{'eval_loss': 0.6753662269152896, '_timestamp': 1693147538.5348918, 'train_loss': 0.6425448197584885, 'learning_rate': 0, '_step': 4992, '_wandb': {'runtime': 9324}, 'accuracy': 0.5867279894875165, 'epoch': 127, '_runtime': 9324.741934776306}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_085_vanilla', 'train_file': None, 'use_modded': False, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': -1, 'learning_rate': 2e-07, 'training_size': 0.5, 'with_tracking': True, 'insert_dropout': 0.1, 'max_train_steps': 4992, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 500, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-large-uncased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_085_vanilla
