"Name","Runtime","Notes","Tags","State","ID","User","Group","Job Type","Created","Updated","End Time","Sweep","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","insert_dropout","param_config_id","seed","beta1","beta2","catch_dropout","dataset_seed","early_stopping_min_delta","early_stopping_patience","evaluation_steps","gradient_accumulation_steps","ignore_mismatched_sizes","learning_rate","lr_scheduler_type","max_length","max_train_steps","model_name_or_path","no_checkpointing","num_train_epochs","num_warmup_steps","original_gradient_fraction","output_dir","pad_to_max_length","per_device_eval_batch_size","per_device_train_batch_size","push_to_hub","report_to","run_generation","task","task_name","train_data_frac","training_size","use_modded","use_slow_tokenizer","warmup_steps_fraction","weight_decay","with_tracking","accuracy","eval_loss","eval_p_max","eval_p_var","accuracy.max","accuracy_mm","avg_eval_p_max","avg_eval_p_var","avg_grad_diff_all_classes","avg_grad_diff_per_class","avg_train_p0","avg_train_p_max","avg_train_p_var","best_accuracy","best_accuracy_epoch","best_accuracy_step","best_eval_loss","best_eval_loss_epoch","best_eval_loss_step","best_f1","best_f1_epoch","best_f1_step","best_matthews_correlation","best_matthews_correlation_epoch","best_matthews_correlation_step","best_pearson","best_pearson_epoch","best_pearson_step","best_spearmanr","best_spearmanr_epoch","best_spearmanr_step","epoch","eval_loss.min","eval_loss_mm","eval_p_max_mm","eval_p_var_mm","f1","matthews_correlation","pearson","spearmanr","test_accuracy","train_loss","train_p_max","train_p_var","train_st1_loss","train_st1_p_max","train_st2_loss","train_st2_p_max","vector_norms"
"16_S0_ID_040_MOD","643","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","0abpi8a5","ricu","","","2024-01-02T16:08:16.000Z","2024-01-02T16:18:59.000Z","2024-01-02T16:18:59.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1228","2","0.9","0.999","0","1","0","10","16","1","false","0.00001","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_040","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7475745927146257","1.0919933319091797","0.9674612283706664","0.45040228962898254","","","","","0.001582615659572184","[0.001582615775987506,0.0015826155431568625]","","","","0.748306791140399","55","448","0.5559349060058594","13","112","","","","","","","","","","","","","75","","","","","","","","","","","","","0.003026306629180908","0.996978759765625","0.004455607384443283","0.9955607652664183","{""_type"":""histogram"",""values"":[337,114,29,13,7,4,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1],""bins"":[0.0000013123388953317772,0.0019878314342349768,0.00397435063496232,0.0059608700685203075,0.007947389036417007,0.009933908469974995,0.011920426972210407,0.013906946405768394,0.015893464908003807,0.01787998527288437,0.01986650377511978,0.021853022277355194,0.023839542642235756,0.02582606114447117,0.02781258150935173,0.029799100011587143,0.031785618513822556,0.03377213701605797,0.03575865551829338,0.03774517774581909,0.039731696248054504,0.04171821475028992,0.04370473325252533,0.04569125175476074,0.04767777398228645,0.049664292484521866,0.05165081098675728,0.05363732948899269,0.055623847991228104,0.057610366493463516,0.05959688872098923,0.06158340722322464,0.06356992572546005]}"
"16_S0_ID_039_MOD","661","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","2bxgse30","ricu","","","2024-01-02T15:56:54.000Z","2024-01-02T16:07:55.000Z","2024-01-02T16:07:55.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1228","1","0.9","0.999","0","1","0","10","16","1","false","0.00001","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_039","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7417170053084385","1.1200292110443115","0.9712219834327698","0.4544390141963959","","","","","0.002335207536816597","[0.0023352073039859533,0.0023352080024778843]","","","","0.742449203734212","57","464","0.5832633376121521","11","96","","","","","","","","","","","","","77","","","","","","","","","","","","","0.0032982027623802423","0.9967073798179626","0.005924173165112734","0.9948238134384156","{""values"":[510,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1],""bins"":[3.9814040064811707e-8,0.02455519139766693,0.04911034181714058,0.07366549223661423,0.09822064638137817,0.12277579307556152,0.14733093976974487,0.17188610136508942,0.19644124805927277,0.22099639475345612,0.24555155634880066,0.270106703042984,0.29466184973716736,0.3192169964313507,0.34377214312553406,0.3683273196220398,0.39288246631622314,0.4174376130104065,0.44199275970458984,0.4665479063987732,0.49110305309295654,0.5156581997871399,0.5402133464813232,0.5647684931755066,0.5893236398696899,0.6138787865638733,0.6384339928627014,0.6629891395568848,0.6875442862510681,0.7120994329452515,0.7366545796394348,0.7612097263336182,0.7857648730278015],""_type"":""histogram""}"
"16_S0_ID_038_MOD","324","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","3udfb4ih","ricu","","","2024-01-02T15:51:09.000Z","2024-01-02T15:56:33.000Z","2024-01-02T15:56:33.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1227","3","0.9","0.999","0","1","0","10","16","1","false","0.00002","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_038","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7279882848251876","1.2752723693847656","0.9668403267860411","0.45045995712280273","","","","","0.0013359396252781153","[0.0013359381118789315,0.001335941138677299]","","","","0.7309170785282811","17","144","0.6302610635757446","9","80","","","","","","","","","","","","","37","","","","","","","","","","","","","0.0024743941612541676","0.9975467324256896","0.003772672498598695","0.9962717294692992","{""bins"":[0.000015837915270822123,0.005005581770092249,0.009995325468480587,0.014985069632530212,0.019974812865257263,0.024964556097984314,0.029954301193356514,0.034944042563438416,0.039933789521455765,0.044923532754182816,0.049913275986909866,0.05490301921963692,0.05989276245236397,0.06488250941038132,0.06987225264310837,0.07486199587583542,0.07985173910856247,0.08484148234128952,0.08983122557401657,0.09482096880674362,0.09981071203947067,0.10480045527219772,0.10979019850492477,0.11477994173765182,0.11976968497037888,0.12475943565368652,0.12974917888641357,0.13473892211914062,0.13972866535186768,0.14471840858459473,0.14970815181732178,0.15469789505004883,0.15968763828277588],""values"":[492,13,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1],""_type"":""histogram""}"
"16_S0_ID_037_MOD","505","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","quu0qhv2","ricu","","","2024-01-02T15:42:22.000Z","2024-01-02T15:50:47.000Z","2024-01-02T15:50:47.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1227","2","0.9","0.999","0","1","0","10","16","1","false","0.00002","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_037","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7439136005857587","1.2450865507125854","0.9746614694595336","0.4616914391517639","","","","","0.0007384332129731774","[0.0007384309428744018,0.0007384354248642921]","","","","0.7444627494050888","39","320","0.5735239386558533","7","64","","","","","","","","","","","","","59","","","","","","","","","","","","","0.001502338913269341","0.9984990954399108","0.00217205542139709","0.9978311061859132","{""_type"":""histogram"",""bins"":[0.0000019968704236816848,0.0004767315986100584,0.0009514663252048194,0.001426201080903411,0.0019009357783943415,0.002375670475885272,0.0028504051733762026,0.003325139870867133,0.0037998745683580637,0.004274609498679638,0.0047493441961705685,0.005224078893661499,0.00569881359115243,0.00617354828864336,0.006648282986134291,0.007123017683625221,0.007597752381116152,0.008072487078607082,0.0085472222417593,0.009021956473588943,0.009496691636741161,0.009971425868570805,0.010446161031723022,0.010920895263552666,0.011395630426704884,0.011870364658534527,0.012345099821686745,0.012819834053516388,0.013294569216668606,0.013769303448498249,0.014244038611650467,0.01471877284348011,0.015193508006632328],""values"":[201,140,56,40,27,11,11,8,2,5,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]}"
"16_S0_ID_036_MOD","832","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","9oi2ti1c","ricu","","","2024-01-02T15:28:09.000Z","2024-01-02T15:42:01.000Z","2024-01-02T15:42:01.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1227","1","0.9","0.999","0","1","0","10","16","1","false","0.00002","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_036","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.742449203734212","1.3327481746673584","0.9779499173164368","0.4666803777217865","","","","","0.0004564292612485587","[0.00045643068733625114,0.0004564278351608664]","","","","0.7433644517664287","85","688","0.5859240889549255","7","64","","","","","","","","","","","","","99","","","","","","","","","","","","","0.001012310734950006","0.9989882111549376","0.001428409363143146","0.9985736608505248","{""bins"":[0.0000017820734683482442,0.0011864964617416263,0.002371210837736726,0.0035559250973165035,0.004740639589726925,0.005925353616476059,0.00711006810888648,0.008294782601296902,0.009479496628046036,0.01066421065479517,0.011848925612866879,0.013033639639616013,0.014218353666365147,0.015403068624436855,0.01658778265118599,0.017772497609257698,0.018957210704684258,0.020141925662755966,0.021326640620827675,0.022511353716254234,0.023696068674325943,0.02488078363239765,0.02606549672782421,0.02725021168589592,0.02843492664396763,0.029619639739394188,0.030804354697465897,0.031989067792892456,0.033173784613609314,0.03435849770903587,0.03554321080446243,0.03672792762517929,0.03791264072060585],""values"":[464,39,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1],""_type"":""histogram""}"
"16_S0_ID_032_MOD","375","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","y3twj115","ricu","","","2024-01-02T15:19:03.000Z","2024-01-02T15:25:18.000Z","2024-01-02T15:25:18.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1225","3","0.9","0.999","0","1","0","10","16","1","false","0.00006","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_032","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7047409848068826","1.820549488067627","0.9781998991966248","0.4680735468864441","","","","","0.000126207887660712","[0.0001262055739061907,0.00012621020141523331]","","","","0.7071206296906462","23","192","0.651924192905426","5","48","","","","","","","","","","","","","43","","","","","","","","","","","","","0.0002235763386124745","0.9997764825820924","0.00034653584589250386","0.9996535778045654","{""bins"":[1.0186340659856796e-8,0.00007866504165576771,0.00015731989697087556,0.00023597475956194103,0.00031462960760109127,0.00039328448474407196,0.0004719393327832222,0.0005505941808223724,0.0006292490288615227,0.0007079038769006729,0.0007865587831474841,0.0008652136311866343,0.0009438684792257845,0.0010225233854725957,0.001101178233511746,0.0011798330815508962,0.0012584879295900464,0.0013371427776291966,0.0014157976256683469,0.0014944524737074971,0.0015731073217466474,0.0016517621697857976,0.0017304170178249478,0.001809071865864098,0.0018877267139032483,0.0019663816783577204,0.0020450365263968706,0.002123691374436021,0.002202346222475171,0.0022810010705143213,0.0023596559185534716,0.002438310766592622,0.002516965614631772],""values"":[116,173,104,62,28,15,2,3,2,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1],""_type"":""histogram""}"
"16_S0_ID_031_MOD","845","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","y7rn0d8s","ricu","","","2024-01-02T15:04:38.000Z","2024-01-02T15:18:43.000Z","2024-01-02T15:18:43.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1225","2","0.9","0.999","0","1","0","10","16","1","false","0.00006","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_031","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7475745927146257","1.58263897895813","0.9822397232055664","0.4736068546772003","","","","","0.00009167740790871905","[0.0000916752906050533,0.0000916795397643]","","","","0.747757642321069","83","672","0.6019859313964844","5","48","","","","","","","","","","","","","99","","","","","","","","","","","","","0.00021102426399011165","0.9997889995574952","0.0002938745601568371","0.999706208705902","{""_type"":""histogram"",""values"":[324,131,29,15,5,3,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1],""bins"":[9.027290275298583e-7,0.00012283303658477962,0.00024476335966028273,0.00036669368273578584,0.0004886239767074585,0.0006105542997829616,0.0007324846228584647,0.0008544149459339678,0.0009763452690094709,0.0010982755338773131,0.0012202059151604772,0.0013421361800283194,0.0014640664448961616,0.0015859968261793256,0.0017079270910471678,0.0018298574723303318,0.001951787737198174,0.002073718002066016,0.0021956483833491802,0.0023175787646323442,0.0024395089130848646,0.0025614392943680286,0.0026833696756511927,0.0028053000569343567,0.002927230205386877,0.003049160586670041,0.003171090967953205,0.0032930211164057255,0.0034149514976888895,0.0035368818789720535,0.0036588122602552176,0.003780742408707738,0.003902672789990902]}"
"16_S0_ID_030_MOD","277","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","b9n0nq1r","ricu","","","2024-01-02T14:59:42.000Z","2024-01-02T15:04:19.000Z","2024-01-02T15:04:19.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1225","1","0.9","0.999","0","1","0","10","16","1","false","0.00006","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_030","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.738788211605345","1.4602477550506592","0.983985960483551","0.475414901971817","","","","","0.00022881726908963176","[0.000228816585149616,0.00022881793847773224]","","","","0.7446457990115322","11","96","0.5629703998565674","5","48","","","","","","","","","","","","","31","","","","","","","","","","","","","0.0006006014300510287","0.9993996024131776","0.0007957245106808841","0.999204695224762","{""bins"":[4.857764679400134e-7,0.00009368683822685853,0.0001868879044195637,0.0002800889778882265,0.0003732900368049741,0.00046649109572172165,0.0005596921546384692,0.0006528932135552168,0.0007460942724719644,0.0008392953313887119,0.0009324963903054595,0.001025697449222207,0.0011188985081389546,0.0012120995670557022,0.0013053006259724498,0.0013985016848891973,0.001491702743805945,0.0015849038027226925,0.00167810486163944,0.0017713060369715095,0.001864507095888257,0.0019577080383896828,0.002050909213721752,0.002144110156223178,0.0022373113315552473,0.002330512274056673,0.0024237134493887424,0.002516914391890168,0.0026101155672222376,0.0027033165097236633,0.0027965176850557327,0.0028897186275571585,0.002982919802889228],""values"":[111,105,88,57,34,35,26,21,8,3,6,5,1,0,2,0,2,2,0,0,0,0,1,0,0,1,1,0,1,1,0,1],""_type"":""histogram""}"
"16_S0_ID_029_MOD","840","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","5gpi0jx7","ricu","","","2024-01-02T14:45:22.000Z","2024-01-02T14:59:22.000Z","2024-01-02T14:59:22.000Z","","drax","","","","2","NVIDIA A40","0.08","pcid_1224","3","0.9","0.999","0","1","0","10","16","1","false","0.000008","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_029","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7124290682775032","1.1303366422653198","0.9560298323631288","0.4317234754562378","","","","","0.00279250112362206","[0.0027925048489123583,0.002792497398331762]","","","","0.7140765147354933","89","720","0.6538259387016296","13","112","","","","","","","","","","","","","99","","","","","","","","","","","","","0.005547959357500076","0.9944804906845092","0.00794073473662138","0.9921576380729676","{""bins"":[1.6830161087000306e-7,0.008150069043040276,0.01629997044801712,0.024449869990348816,0.03259977325797081,0.040749672800302505,0.0488995723426342,0.057049475610256195,0.06519937515258789,0.07334927469491959,0.08149917423725128,0.08964907377958298,0.09779898077249527,0.10594888031482697,0.11409877985715866,0.12224867939949036,0.13039858639240265,0.13854847848415375,0.14669838547706604,0.15484827756881714,0.16299818456172943,0.17114809155464172,0.17929798364639282,0.18744789063930511,0.1955977827310562,0.2037476897239685,0.2118975818157196,0.2200474888086319,0.2281973958015442,0.2363472878932953,0.24449719488620758,0.2526471018791199,0.26079699397087097],""values"":[479,21,4,1,0,1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1],""_type"":""histogram""}"
"16_S0_ID_028_MOD","409","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","m7b4scla","ricu","","","2024-01-02T14:38:10.000Z","2024-01-02T14:44:59.000Z","2024-01-02T14:44:59.000Z","","drax","","","","2","NVIDIA A40","0.08","pcid_1224","2","0.9","0.999","0","1","0","10","16","1","false","0.000008","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_028","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7380560131795717","0.9294503927230836","0.9500703811645508","0.4228680729866028","","","","","0.0032645545434206724","[0.0032645550090819597,0.0032645538449287415]","","","","0.7431814021599854","27","224","0.5629822611808777","13","112","","","","","","","","","","","","","47","","","","","","","","","","","","","0.00770812388509512","0.9923259615898132","0.01071194652467966","0.9893715381622314","{""_type"":""histogram"",""bins"":[0.000009778726962395012,0.0035686541814357042,0.007127529475837946,0.010686405003070831,0.01424528006464243,0.017804155126214027,0.0213630311191082,0.024921907112002373,0.028480781242251396,0.03203965723514557,0.03559853136539459,0.039157409220933914,0.04271628335118294,0.04627515748143196,0.04983403533697128,0.053392909467220306,0.05695178359746933,0.06051066145300865,0.06406953930854797,0.067628413438797,0.07118728756904602,0.07474616169929504,0.07830503582954407,0.08186390995979309,0.08542279154062271,0.08898166567087173,0.09254053980112076,0.09609941393136978,0.0996582880616188,0.10321716219186783,0.10677604377269745,0.11033491790294647,0.1138937920331955],""values"":[319,117,37,10,6,6,4,1,3,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1]}"
"16_S0_ID_027_MOD","509","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","13z0sdqy","ricu","","","2024-01-02T14:29:20.000Z","2024-01-02T14:37:49.000Z","2024-01-02T14:37:49.000Z","","drax","","","","2","NVIDIA A40","0.08","pcid_1224","1","0.9","0.999","0","1","0","10","16","1","false","0.000008","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_027","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7380560131795717","0.9926387667655944","0.9601985216140748","0.4366876780986786","","","","","0.003723441855981946","[0.0037234395276755095,0.003723444417119026]","","","","0.7391543108182317","39","320","0.5866074562072754","11","96","","","","","","","","","","","","","59","","","","","","","","","","","","","0.006806495599448681","0.9932175874710084","0.010696609504520891","0.9901989102363586","{""_type"":""histogram"",""bins"":[0.000014386674592969939,0.025016648694872856,0.05001891404390335,0.0750211775302887,0.10002344101667404,0.1250257045030594,0.15002796053886414,0.17503023147583008,0.20003248751163483,0.22503475844860077,0.2500370144844055,0.27503928542137146,0.300041526556015,0.32504379749298096,0.3500460684299469,0.37504833936691284,0.4000505805015564,0.42505285143852234,0.4500551223754883,0.4750573933124542,0.5000596642494202,0.5250619053840637,0.5500641465187073,0.5750664472579956,0.6000686883926392,0.6250709295272827,0.650073230266571,0.6750754714012146,0.7000777721405029,0.7250800132751465,0.75008225440979,0.7750845551490784,0.8000867962837219],""values"":[504,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1]}"
